,tradeDate,closeIndex,highestIndex,lowestIndex,turnoverVol,CHG,CHGPct
2412,2015-03-17,3757.12,3762.58,3716.81,37162566600,51.45,0.013884
2413,2015-03-18,3846.06,3846.06,3763.85,41519001100,88.94,0.023672
2414,2015-03-19,3839.74,3859.13,3809.71,39154763000,-6.32,-0.001643
2415,2015-03-20,3892.57,3916.86,3832.42,40181755200,52.83,0.013759
2416,2015-03-23,3972.06,3972.3,3922.21,39111992200,79.49,0.020421
2417,2015-03-24,3973.05,3989.86,3883.78,46858131200,0.99,0.000249
2418,2015-03-25,3940.41,3980.72,3913.99,37996885100,-32.64,-0.008215
2419,2015-03-26,3950.0,3992.0,3892.88,34675631500,9.59,0.002434
2420,2015-03-27,3971.7,3993.03,3932.87,29875606400,21.7,0.005494
2421,2015-03-30,4088.18,4101.65,3999.02,42829702000,116.48,0.029327
2422,2015-03-31,4051.2,4166.02,4037.77,43606563500,-36.98,-0.009046
2423,2015-04-01,4123.9,4139.5,4046.94,32951285300,72.7,0.017945
2424,2015-04-02,4124.78,4156.84,4068.65,33907048700,0.88,0.000213
2425,2015-04-03,4170.54,4170.56,4092.38,32130376600,45.76,0.011094
2426,2015-04-07,4260.04,4260.47,4197.02,41536265400,89.5,0.02146
2427,2015-04-08,4295.8,4304.78,4204.83,45867671500,35.76,0.008394
2428,2015-04-09,4262.14,4332.17,4212.61,43969990200,-33.66,-0.007836
2429,2015-04-10,4344.42,4351.69,4231.2,34819017000,82.28,0.019305
2430,2015-04-13,4421.07,4432.02,4361.59,43415303600,76.65,0.017643
2431,2015-04-14,4438.18,4474.35,4385.91,43443212600,17.11,0.00387
2432,2015-04-15,4380.51,4476.0,4379.61,47215413100,-57.67,-0.012994
2433,2015-04-16,4513.55,4513.77,4335.63,42260374800,133.04,0.030371
2434,2015-04-17,4596.14,4630.27,4553.9,55280266300,82.59,0.018298
2435,2015-04-20,4521.92,4671.17,4492.6,68643907500,-74.22,-0.016148
2436,2015-04-21,4619.16,4620.06,4504.56,49031499100,97.24,0.021504
2437,2015-04-22,4739.81,4740.93,4632.59,51621379200,120.65,0.026119
2438,2015-04-23,4740.89,4782.04,4693.97,49743095400,1.08,0.000228
2439,2015-04-24,4702.64,4730.43,4618.32,48015293600,-38.25,-0.008068
2440,2015-04-27,4807.59,4810.49,4735.31,51307654800,104.95,0.022317
2441,2015-04-28,4741.86,4839.08,4703.57,60863854500,-65.73,-0.013672
2442,2015-04-29,4774.33,4797.93,4695.79,39505698000,32.47,0.006848
2443,2015-04-30,4749.89,4818.73,4749.49,39972744400,-24.44,-0.005119
2444,2015-05-04,4787.74,4795.92,4699.4,37784385300,37.85,0.007969
2445,2015-05-05,4596.84,4785.19,4572.98,46041962600,-190.9,-0.039873
2446,2015-05-06,4553.33,4700.91,4511.76,37607370200,-43.51,-0.009465
2447,2015-05-07,4470.09,4546.34,4467.46,29775920300,-83.24,-0.018281
2448,2015-05-08,4558.4,4559.06,4445.59,30240796700,88.31,0.019756
2449,2015-05-11,4690.53,4690.95,4535.15,37383842000,132.13,0.028986
2450,2015-05-12,4747.42,4748.0,4660.02,37705389100,56.89,0.012129
2451,2015-05-13,4718.44,4758.0,4678.85,37073042400,-28.98,-0.006104
2452,2015-05-14,4700.78,4735.28,4670.17,33772515200,-17.66,-0.003743
2453,2015-05-15,4617.47,4690.76,4592.05,32843116600,-83.31,-0.017723
2454,2015-05-18,4575.14,4623.38,4565.06,26918048900,-42.33,-0.009167
2455,2015-05-19,4731.22,4740.01,4577.64,31478595200,156.08,0.034115
2456,2015-05-20,4754.92,4843.1,4745.21,36318074800,23.7,0.005009
2457,2015-05-21,4840.98,4841.62,4746.03,30505453700,86.06,0.018099
2458,2015-05-22,4951.34,4951.99,4870.6,45584671800,110.36,0.022797
2459,2015-05-25,5099.5,5099.84,4949.11,46573659000,148.16,0.029923
2460,2015-05-26,5198.92,5199.3,5063.15,48794935900,99.42,0.019496
2461,2015-05-27,5181.43,5226.84,5126.86,47079873000,-17.49,-0.003364
2462,2015-05-28,4834.01,5213.18,4831.33,57182904700,-347.42,-0.067051
2463,2015-05-29,4840.83,4924.3,4665.52,42787885900,6.82,0.001411
2464,2015-06-01,5076.18,5079.32,4835.77,41750374100,235.35,0.048618
2465,2015-06-02,5161.87,5162.56,5047.08,41297319600,85.69,0.016881
2466,2015-06-03,5143.59,5186.97,5059.5,41425827000,-18.28,-0.003541
2467,2015-06-04,5181.42,5194.23,4863.47,48276726800,37.83,0.007355
2468,2015-06-05,5230.55,5288.34,5104.18,54596119600,49.13,0.009482
2469,2015-06-08,5353.75,5370.61,5202.6,63731323700,123.2,0.023554
2470,2015-06-09,5317.46,5380.43,5251.21,57042726300,-36.29,-0.006778
2471,2015-06-10,5309.11,5374.83,5209.68,44216567600,-8.35,-0.00157
2472,2015-06-11,5306.59,5329.3,5248.16,39233875500,-2.52,-0.000475
2473,2015-06-12,5335.12,5351.65,5283.09,43013138600,28.53,0.005376
2474,2015-06-15,5221.17,5362.45,5207.31,47574570300,-113.95,-0.021358
2475,2015-06-16,5064.821,5204.303,5015.265,41167563800,-156.349,-0.029945
2476,2015-06-17,5138.831,5158.367,4949.293,39712418700,74.01,0.014613
2477,2015-06-18,4930.549,5121.218,4926.429,36439581400,-208.282,-0.040531
2478,2015-06-19,4637.052,4910.45,4634.691,35810474400,-293.497,-0.059526
2479,2015-06-23,4786.091,4786.955,4455.33,36508794400,149.039,0.032141
2480,2015-06-24,4880.126,4883.732,4744.306,43463872300,94.035,0.019648
2481,2015-06-25,4706.516,4919.263,4667.224,44613598200,-173.61,-0.035575
2482,2015-06-26,4336.195,4650.186,4278.675,44663979000,-370.321,-0.078683
2483,2015-06-29,4191.549,4451.166,4000.926,52566248200,-144.646,-0.033358
2484,2015-06-30,4472.998,4475.767,4016.013,52704528000,281.449,0.067147
2485,2015-07-01,4253.021,4526.127,4235.696,43172141100,-219.977,-0.049179
2486,2015-07-02,4107.996,4312.19,4000.061,45706219400,-145.025,-0.034099
2487,2015-07-03,3885.917,4164.629,3785.902,42930085000,-222.079,-0.05406
2488,2015-07-06,3998.537,4218.266,3832.468,64809453000,112.62,0.028982
2489,2015-07-07,3928.003,3960.636,3743.624,67938500700,-70.534,-0.01764
2490,2015-07-08,3663.038,3762.622,3612.254,58146709700,-264.965,-0.067455
2491,2015-07-09,3897.626,3930.264,3537.826,50387061000,234.588,0.064042
2492,2015-07-10,4106.556,4179.111,3887.551,50070180200,208.93,0.053604
2493,2015-07-13,4211.812,4278.161,4072.43,50209218600,105.256,0.025631
2494,2015-07-14,4112.149,4258.513,4062.5,45442200900,-99.663,-0.023663
2495,2015-07-15,3966.759,4114.243,3899.508,42195636700,-145.39,-0.035356
2496,2015-07-16,3997.356,4067.022,3856.321,33053134500,30.597,0.007713
2497,2015-07-17,4151.496,4190.186,4000.231,33110713100,154.14,0.03856
2498,2015-07-20,4160.612,4221.693,4106.389,35267347200,9.116,0.002196
2499,2015-07-21,4166.006,4201.482,4081.704,31837494500,5.394,0.001296
2500,2015-07-22,4157.16,4187.431,4094.712,31894599700,-8.846,-0.002123
2501,2015-07-23,4250.805,4262.062,4148.824,35447175900,93.645,0.022526
2502,2015-07-24,4176.279,4299.65,4154.617,39204537300,-74.526,-0.017532
2503,2015-07-27,3818.731,4156.313,3817.169,36505451100,-357.548,-0.085614
2504,2015-07-28,3811.093,3883.446,3627.421,38352721600,-7.638,-0.002
2505,2015-07-29,3930.379,3934.003,3769.189,27697284500,119.286,0.0313
2506,2015-07-30,3815.412,3968.534,3802.882,27154866500,-114.967,-0.029251
2507,2015-07-31,3816.699,3863.624,3757.989,22237676700,1.287,0.000337
2508,2015-08-03,3829.235,3829.235,3742.578,24580503000,12.536,0.003285
2509,2015-08-04,3948.155,3948.449,3801.028,22023655600,118.92,0.031056
2510,2015-08-05,3866.9,3962.277,3858.66,20048426900,-81.255,-0.02058
2511,2015-08-06,3831.852,3888.693,3793.237,14727869400,-35.048,-0.009064
2512,2015-08-07,3906.945,3926.649,3857.908,18334915300,75.093,0.019597
2513,2015-08-10,4084.365,4101.731,3932.842,30678054000,177.42,0.045411
2514,2015-08-11,4066.669,4110.133,4042.004,32203419100,-17.696,-0.004333
2515,2015-08-12,4016.126,4078.03,4015.355,25514619600,-50.543,-0.012429
2516,2015-08-13,4075.463,4075.7,3967.821,24283697900,59.337,0.014775
2517,2015-08-14,4073.54,4113.159,4056.727,25339299600,-1.923,-0.000472
2518,2015-08-17,4077.872,4081.772,4009.99,25693963800,4.332,0.001063
2519,2015-08-18,3825.412,4103.054,3816.554,31988107000,-252.46,-0.06191
2520,2015-08-19,3886.136,3898.74,3668.192,26904983900,60.724,0.015874
2521,2015-08-20,3761.454,3880.824,3761.454,21216796500,-124.682,-0.032084
2522,2015-08-21,3589.536,3757.779,3578.175,21798640300,-171.918,-0.045705
2523,2015-08-24,3275.534,3468.149,3266.55,25543665200,-314.002,-0.087477
2524,2015-08-25,3042.927,3200.108,3019.556,27608130600,-232.607,-0.071013
2525,2015-08-26,3025.692,3192.932,2952.008,30827062300,-17.235,-0.005664
2526,2015-08-27,3205.638,3206.724,3028.398,26729493000,179.946,0.059473
2527,2015-08-28,3342.286,3353.244,3223.622,29949842600,136.648,0.042627
2528,2015-08-31,3366.536,3368.279,3205.537,28025040300,24.25,0.007256
2529,2015-09-01,3362.083,3370.504,3190.578,35245852800,-4.453,-0.001323
2530,2015-09-02,3365.832,3387.02,3213.637,34778941200,3.749,0.001115
2531,2015-09-07,3250.485,3422.225,3240.243,20422443100,-115.347,-0.03427
2532,2015-09-08,3334.023,3340.219,3170.807,15459963100,83.538,0.0257
2533,2015-09-09,3399.305,3426.651,3330.29,22046742100,65.282,0.019581
2534,2015-09-10,3357.561,3398.316,3337.311,14488297100,-41.744,-0.01228
2535,2015-09-11,3347.188,3383.134,3315.478,10854750800,-10.373,-0.003089
2536,2015-09-14,3281.132,3373.921,3187.566,20545725100,-66.056,-0.019735
2537,2015-09-15,3152.232,3240.079,3131.98,14355564100,-128.9,-0.039285
2538,2015-09-16,3309.248,3345.918,3131.37,15970999400,157.016,0.049811
2539,2015-09-17,3236.999,3354.905,3236.999,16940188100,-72.249,-0.021832
2540,2015-09-18,3251.273,3280.877,3227.834,10690348100,14.274,0.00441
2541,2015-09-21,3308.247,3312.55,3211.934,12278866800,56.974,0.017524
2542,2015-09-22,3339.03,3371.414,3303.184,14622198500,30.783,0.009305
2543,2015-09-23,3263.028,3315.935,3253.333,12317143900,-76.002,-0.022762
2544,2015-09-24,3284.999,3300.857,3255.902,10201123800,21.971,0.006733
2545,2015-09-25,3231.951,3290.858,3201.914,12141927800,-53.048,-0.016149
2546,2015-09-28,3242.752,3246.554,3186.507,7421946800,10.801,0.003342
2547,2015-09-29,3178.854,3208.417,3159.042,8715063300,-63.898,-0.019705
2548,2015-09-30,3202.948,3223.908,3186.767,7855934900,24.094,0.007579
2549,2015-10-08,3296.482,3337.331,3294.605,13208176800,93.534,0.029202
2550,2015-10-09,3340.116,3352.379,3293.965,12435250000,43.634,0.013237
2551,2015-10-12,3447.693,3486.631,3347.251,22140046800,107.577,0.032208
2552,2015-10-13,3445.043,3452.045,3413.967,14543378600,-2.65,-0.000769
2553,2015-10-14,3406.112,3458.702,3403.231,15217393800,-38.931,-0.011301
2554,2015-10-15,3486.815,3486.815,3402.316,17115829900,80.703,0.023694
2555,2015-10-16,3534.065,3537.539,3487.104,20896470900,47.25,0.013551
2556,2015-10-19,3534.182,3572.995,3502.505,20760674400,0.117,3.3e-05
2557,2015-10-20,3577.703,3577.798,3510.437,17902510800,43.521,0.012314
2558,2015-10-21,3473.254,3601.243,3417.412,28207605000,-104.449,-0.029194
2559,2015-10-22,3524.534,3530.766,3442.307,18430558000,51.28,0.014764
2560,2015-10-23,3571.241,3581.836,3515.822,19829447800,46.707,0.013252
2561,2015-10-26,3589.261,3620.756,3561.192,20424886300,18.02,0.005046
2562,2015-10-27,3592.879,3601.053,3486.102,19205614000,3.618,0.001008
2563,2015-10-28,3524.92,3598.172,3517.21,17097709800,-67.959,-0.018915
2564,2015-10-29,3533.307,3561.814,3507.966,12701044600,8.387,0.002379
2565,2015-10-30,3534.079,3574.473,3497.568,13914191400,0.772,0.000218
2566,2015-11-02,3475.962,3543.45,3474.712,13000256800,-58.117,-0.016445
2567,2015-11-03,3465.493,3501.704,3452.62,10140187600,-10.469,-0.003012
2568,2015-11-04,3628.538,3628.538,3477.159,20542386500,163.045,0.047048
2569,2015-11-05,3705.97,3781.409,3627.301,39804656800,77.432,0.02134
2570,2015-11-06,3793.374,3801.705,3694.657,29875307600,87.404,0.023585
2571,2015-11-09,3840.355,3891.773,3796.379,35680482300,46.981,0.012385
2572,2015-11-10,3833.238,3876.49,3798.821,28651960300,-7.117,-0.001853
2573,2015-11-11,3833.646,3843.112,3781.41,23223429600,0.408,0.000106
2574,2015-11-12,3795.324,3843.9,3771.274,21753764700,-38.322,-0.009996
2575,2015-11-13,3746.242,3793.713,3727.585,20348989100,-49.082,-0.012932
2576,2015-11-16,3764.126,3764.409,3680.073,16169090100,17.884,0.004774
2577,2015-11-17,3758.387,3852.774,3750.157,24853307100,-5.739,-0.001525
2578,2015-11-18,3715.58,3771.847,3706.31,18568949500,-42.807,-0.01139
2579,2015-11-19,3774.969,3775.232,3714.675,15463198900,59.389,0.015984
2580,2015-11-20,3774.383,3793.545,3757.026,18695168900,-0.586,-0.000155
2581,2015-11-23,3753.335,3802.851,3743.405,17562681200,-21.048,-0.005577
2582,2015-11-24,3753.889,3754.169,3702.737,14338328300,0.554,0.000148
2583,2015-11-25,3781.607,3781.857,3735.716,15194494100,27.718,0.007384
2584,2015-11-26,3759.429,3805.844,3756.823,17352546800,-22.178,-0.005865
2585,2015-11-27,3556.992,3742.742,3534.39,20893935800,-202.437,-0.053848
2586,2015-11-30,3566.412,3587.97,3455.068,17320116300,9.42,0.002648
2587,2015-12-01,3591.696,3617.305,3536.116,13653655400,25.284,0.007089
2588,2015-12-02,3721.955,3725.854,3573.403,21353886500,130.259,0.036267
2589,2015-12-03,3749.299,3758.446,3693.137,19776212600,27.344,0.007347
2590,2015-12-04,3677.592,3726.124,3667.291,15119952200,-71.707,-0.019125
2591,2015-12-07,3687.607,3699.337,3658.578,11388315000,10.015,0.002723
2592,2015-12-08,3623.02,3668.839,3619.445,12578108300,-64.587,-0.017515
2593,2015-12-09,3635.938,3655.159,3611.49,11332542200,12.918,0.003566
2594,2015-12-10,3623.084,3678.318,3615.991,12021562500,-12.854,-0.003535
2595,2015-12-11,3608.059,3630.744,3578.146,11032248100,-15.025,-0.004147
2596,2015-12-14,3711.322,3712.503,3570.998,15176911900,103.263,0.02862
2597,2015-12-15,3694.389,3717.357,3679.23,12648171000,-16.933,-0.004563
2598,2015-12-16,3685.44,3713.09,3677.45,11134272300,-8.949,-0.002422
2599,2015-12-17,3755.888,3768.844,3709.851,17792407500,70.448,0.019115
2600,2015-12-18,3767.913,3810.218,3750.925,17346598000,12.025,0.003202
2601,2015-12-21,3865.965,3877.82,3759.989,21743527500,98.052,0.026023
2602,2015-12-22,3876.733,3880.468,3841.593,18030366100,10.768,0.002785
2603,2015-12-23,3866.381,3926.686,3862.965,20701714700,-10.352,-0.00267
2604,2015-12-24,3829.402,3867.679,3787.084,14718139700,-36.979,-0.009564
